success,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,subjectId,cond,bal,view_history,rt,stimulus,key_press,accuracy,recall,stimuli,set_size
true,fullscreen,0,1031512,0.0-0.0,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,,,,,,,
,instructions,1,1035745,0.0-1.0,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,"[{""page_index"":0,""viewing_time"":4229}]",4230,,,,,,
,html-keyboard-response,2,1036753,0.0-2.0-0.0-0.0,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null,"<div style=""font-size:70px;"">F<br><br><br><br></div>",null,,,,
,html-button-operationspan,3,1039104,0.0-2.0-0.0-1.0,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,2349,"<div style=""font-size:46px;"">1 + 5 = 8<br><br><br><br></div>",,1,,,
,html-keyboard-response,4,1039107,0.0-2.0-0.0-2.0,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null, ,null,,,,
,html-keyboard-response,5,1040121,0.0-2.0-0.0-0.1,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null,"<div style=""font-size:70px;"">K<br><br><br><br></div>",null,,,,
,html-button-operationspan,6,1041864,0.0-2.0-0.0-1.1,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,1741,"<div style=""font-size:46px;"">6 - 3 = 3<br><br><br><br></div>",,1,,,
,html-keyboard-response,7,1041867,0.0-2.0-0.0-2.1,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null, ,null,,,,
,html-keyboard-response,8,1042870,0.0-2.0-0.0-0.2,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null,"<div style=""font-size:70px;"">R<br><br><br><br></div>",null,,,,
,html-button-operationspan,9,1045577,0.0-2.0-0.0-1.2,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,2706,"<div style=""font-size:46px;"">6 - 5 = 1<br><br><br><br></div>",,1,,,
,html-keyboard-response,10,1045579,0.0-2.0-0.0-2.2,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null, ,null,,,,
,html-keyboard-response,11,1046594,0.0-2.0-0.0-0.3,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null,"<div style=""font-size:70px;"">Q<br><br><br><br></div>",null,,,,
,html-button-operationspan,12,1051016,0.0-2.0-0.0-1.3,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,4420,"<div style=""font-size:46px;"">3 - 2 = 3<br><br><br><br></div>",,1,,,
,html-keyboard-response,13,1051019,0.0-2.0-0.0-2.3,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null, ,null,,,,
,html-keyboard-response,14,1052034,0.0-2.0-0.0-0.4,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null,"<div style=""font-size:70px;"">H<br><br><br><br></div>",null,,,,
,html-button-operationspan,15,1054544,0.0-2.0-0.0-1.4,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,2509,"<div style=""font-size:46px;"">2 + 7 = 8<br><br><br><br></div>",,1,,,
,html-keyboard-response,16,1054547,0.0-2.0-0.0-2.4,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null, ,null,,,,
,operation-span-recall,17,1068288,0.0-2.0-1.0,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,13738,,,4,"F,K,R,Q,S","F,K,R,Q,H",5
,instructions,18,1069776,0.0-2.0-2.0,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,"[{""page_index"":0,""viewing_time"":1487}]",1487,,,,,,
,html-keyboard-response,19,1070783,0.0-2.0-0.1-0.5,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null,"<div style=""font-size:70px;"">F<br><br><br><br></div>",null,,,,
,html-button-operationspan,20,1072968,0.0-2.0-0.1-1.5,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,2183,"<div style=""font-size:46px;"">4 + 9 = 15<br><br><br><br></div>",,1,,,
,html-keyboard-response,21,1072970,0.0-2.0-0.1-2.5,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null, ,null,,,,
,html-keyboard-response,22,1073981,0.0-2.0-0.1-0.6,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null,"<div style=""font-size:70px;"">Q<br><br><br><br></div>",null,,,,
,html-button-operationspan,23,1076024,0.0-2.0-0.1-1.6,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,2041,"<div style=""font-size:46px;"">7 + 7 = 14<br><br><br><br></div>",,1,,,
,html-keyboard-response,24,1076028,0.0-2.0-0.1-2.6,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null, ,null,,,,
,html-keyboard-response,25,1077043,0.0-2.0-0.1-0.7,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null,"<div style=""font-size:70px;"">R<br><br><br><br></div>",null,,,,
,html-button-operationspan,26,1080168,0.0-2.0-0.1-1.7,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,3122,"<div style=""font-size:46px;"">8 - 4 = 4<br><br><br><br></div>",,1,,,
,html-keyboard-response,27,1080170,0.0-2.0-0.1-2.7,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null, ,null,,,,
,html-keyboard-response,28,1081176,0.0-2.0-0.1-0.8,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null,"<div style=""font-size:70px;"">T<br><br><br><br></div>",null,,,,
,html-button-operationspan,29,1082768,0.0-2.0-0.1-1.8,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,1590,"<div style=""font-size:46px;"">7 - 5 = 2<br><br><br><br></div>",,1,,,
,html-keyboard-response,30,1082770,0.0-2.0-0.1-2.8,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null, ,null,,,,
,html-keyboard-response,31,1083781,0.0-2.0-0.1-0.9,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null,"<div style=""font-size:70px;"">J<br><br><br><br></div>",null,,,,
,html-button-operationspan,32,1086088,0.0-2.0-0.1-1.9,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,2305,"<div style=""font-size:46px;"">7 - 2 = 4<br><br><br><br></div>",,1,,,
,html-keyboard-response,33,1086091,0.0-2.0-0.1-2.9,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null, ,null,,,,
,html-keyboard-response,34,1087099,0.0-2.0-0.1-0.10,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null,"<div style=""font-size:70px;"">L<br><br><br><br></div>",null,,,,
,html-button-operationspan,35,1089856,0.0-2.0-0.1-1.10,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,2754,"<div style=""font-size:46px;"">8 - 4 = 4<br><br><br><br></div>",,1,,,
,html-keyboard-response,36,1089859,0.0-2.0-0.1-2.10,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null, ,null,,,,
,operation-span-recall,37,1100904,0.0-2.0-1.1,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,11040,,,6,"F,Q,R,T,J,L","F,Q,R,T,J,L",6
,instructions,38,1102440,0.0-2.0-2.1,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,"[{""page_index"":0,""viewing_time"":1535}]",1535,,,,,,
,html-keyboard-response,39,1103443,0.0-2.0-0.2-0.11,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null,"<div style=""font-size:70px;"">F<br><br><br><br></div>",null,,,,
,html-button-operationspan,40,1105648,0.0-2.0-0.2-1.11,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,2203,"<div style=""font-size:46px;"">1 - 1 = 0<br><br><br><br></div>",,1,,,
,html-keyboard-response,41,1105651,0.0-2.0-0.2-2.11,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null, ,null,,,,
,html-keyboard-response,42,1106668,0.0-2.0-0.2-0.12,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null,"<div style=""font-size:70px;"">H<br><br><br><br></div>",null,,,,
,html-button-operationspan,43,1110416,0.0-2.0-0.2-1.12,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,3747,"<div style=""font-size:46px;"">3 + 9 = 11<br><br><br><br></div>",,1,,,
,html-keyboard-response,44,1110419,0.0-2.0-0.2-2.12,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null, ,null,,,,
,html-keyboard-response,45,1111436,0.0-2.0-0.2-0.13,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null,"<div style=""font-size:70px;"">S<br><br><br><br></div>",null,,,,
,html-button-operationspan,46,1114552,0.0-2.0-0.2-1.13,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,3114,"<div style=""font-size:46px;"">2 + 9 = 11<br><br><br><br></div>",,1,,,
,html-keyboard-response,47,1114555,0.0-2.0-0.2-2.13,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null, ,null,,,,
,html-keyboard-response,48,1115572,0.0-2.0-0.2-0.14,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null,"<div style=""font-size:70px;"">T<br><br><br><br></div>",null,,,,
,html-button-operationspan,49,1117873,0.0-2.0-0.2-1.14,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,2297,"<div style=""font-size:46px;"">9 + 2 = 11<br><br><br><br></div>",,1,,,
,html-keyboard-response,50,1117877,0.0-2.0-0.2-2.14,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null, ,null,,,,
,html-keyboard-response,51,1118892,0.0-2.0-0.2-0.15,1,1,2022-05-10 07:53:40,c659a6312084527fc8e3c63841c4439b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.54 Safari/537.36 Edg/101.0.1210.39",WebKit,Edge,101.0.1210.39,Windows,10.0,7,1,a,,null,"<div style=""font-size:70px;"">N<br><br><br><br></div>",null,,,,
